Data,Hora,Serviço,Dispositivo,Status,Categoria
2024-06-29,04:54:00,ping,APM DO CEMEB PRESIDENTE TANCREDO DE ALMEIDA NEVES,up,Escolas
2024-06-29,04:54:00,ping,APM DO CEMEB CORA CORALINA,up,Escolas
2024-06-29,04:54:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,up,Clientes PF
2024-06-29,06:08:00,ping,APM DO CEMEB PROFESSOR JOSSEI TODA,up,Escolas
2024-06-29,06:08:00,ping,SWITCH 6730,up,Estrutura
2024-06-29,06:08:00,ping,NET.S*64,up,Setor
2024-06-29,06:11:00,ping,VM SISTEMA ** TELEFONIA ISSABEL **,up,Estrutura
2024-06-29,06:54:00,ping,L2444 - SECRETARIA DE SEGURANÇA - GUARDA CIVIL MUNICIPAL - BASE * CONTRATO 22627 * RADIO *,down,Linktel
2024-06-29,06:54:00,ping,L2472 - SECRETARIA DE SAUDE  USF PARQUE SUBURBANO * Contrato 22465 *FTTH*,down,Linktel
2024-06-29,06:54:00,ping,NET.S*149_ALABAMA_AMADOR,down,Setor
2024-06-29,06:54:00,ping,RAUL GONÇALO DA SILVA * CONTRATO 22279 *,down,Clientes PF
2024-06-29,06:54:00,ping,PTP ALTODOSABIA/SANTAROSA,down,PTP
2024-06-29,06:54:00,ping,L2466 - SECRETARIA DE SAÚDE/CIDADE DA SAUDE * CONTRATO 22639 * RADIO *,down,Linktel
2024-06-29,06:54:00,ping,NET*146_SANTAROSA_AMADOR,down,Setor
2024-06-29,06:54:00,ping,SWITCH GERAL EVOLA,down,Estrutura
2024-06-29,06:54:00,ping,L2467 - SECRETARIA DE SAÚDE - UBS RAINHA * CONTRATO 22640 * RADIO *,down,Linktel
2024-06-29,06:54:00,ping,L2473 - SECRETARIA DE SAÚDE - USF UBS VITAPOLIS * CONTRATO 22644 * RADIO *,down,Linktel
2024-06-29,06:54:00,ping,L2457 - PREFEITURA  SECRETARIA DE OBRAS * Contrato 22458 *FTTH*,down,Linktel
2024-06-29,06:54:00,ping,NET.S*85,up,Setor
2024-06-29,06:54:00,ping,NET.S*57,up,Setor
2024-06-29,06:54:00,ping,L2464 - SECRETARIA DE SAUDE  UBS III VILA * Contrato 22463 *FTTH*,up,Linktel
2024-06-29,06:54:00,ping,JORGE LUIZ ORTEGA ROMANINI * CONTRATO 9047 * MONITORAR A TROCA DE ONT PARA ONU *,up,Clientes PF
2024-06-29,06:57:00,ping,NET.S*64,up,Setor
2024-06-29,06:57:00,ping,APM DO CEMEB PROFESSOR JOSSEI TODA,up,Escolas
2024-06-29,06:59:00,ping,APM DO CEMEB DA ESCOLA DO FUTURO-ETI-PROFESSOR IRANY TOLEDO DE MORAES,up,Escolas
2024-06-29,09:23:00,ping,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-06-29,09:26:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,down,Clientes PF
2024-06-29,09:29:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,up,Clientes PF
2024-06-29,09:30:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,down,Clientes PF
2024-06-29,09:31:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,up,Clientes PF
2024-06-29,09:32:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,down,Clientes PF
2024-06-29,10:12:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,up,Clientes PF
2024-06-29,10:12:00,ping,L2443 - SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *FTTH*,down,Linktel
2024-06-29,13:21:00,ping,L2443 - SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *FTTH*,up,Linktel
2024-06-29,13:37:00,ping,L2459 - SECRETARIA DE SAÚDE -UBS AMADOR BUENO * CONTRATO 22460 *FTTH*,down,Linktel
2024-06-29,14:10:00,ping,L2459 - SECRETARIA DE SAÚDE -UBS AMADOR BUENO * CONTRATO 22460 *FTTH*,up,Linktel
2024-06-29,14:10:00,ping,NET.S*02,down,Setor
2024-06-29,14:10:00,ping,NET.S*02,up,Setor
2024-06-29,14:10:00,ping,NET.S*37,down,Setor
2024-06-29,14:10:00,ping,NET.S*150,down,Setor
2024-06-29,14:10:00,ping,NET.S*150,up,Setor
2024-06-29,14:10:00,ping,NET.S*37,up,Setor
2024-06-29,14:10:00,ping,PTP EDILEIA/FRADE,down,PTP
2024-06-29,14:10:00,ping,NET.S*165,down,Setor
2024-06-29,14:10:00,ping,PTP EDILEIA/FRADE,up,PTP
2024-06-29,15:09:00,ping,NET.S*165,up,Setor
2024-06-29,15:10:00,ping,L2445 - SECRETARIA DE SEGURANÇA - POSTO DA GUARDA - VILA CARDOSO  * CONTRATO 22628 * RADIO *,down,Linktel
2024-06-29,17:05:00,ping,L2445 - SECRETARIA DE SEGURANÇA - POSTO DA GUARDA - VILA CARDOSO  * CONTRATO 22628 * RADIO *,up,Linktel
2024-06-29,17:24:00,ping,APM DO CEMEB VEREADOR ROBERVAL LUIZ MENDES DA SILVA,down,Escolas
2024-06-29,17:24:00,ping,VM ** DNS_02 **,down,Estrutura
2024-06-29,17:24:00,ping,VM ** DNS_01 **,down,Estrutura
2024-06-29,17:24:00,ping,VM ** DNS_02 **,up,Estrutura
2024-06-29,17:44:00,ping,VM ** DNS_01 **,up,Estrutura
2024-06-29,17:44:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-29,17:44:00,ping,PTP FRADE/EDILEIA,up,PTP
2024-06-29,17:44:00,ping,PTP FRADE/EDILEIA,down,PTP
2024-06-29,17:44:00,ping,NET.S*165,down,Setor
2024-06-29,17:44:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-29,17:44:00,ping,NET.S*165,up,Setor
2024-06-29,17:44:00,ping,NET.S*142,down,Setor
2024-06-29,17:44:00,ping,NET.S*82,down,Setor
2024-06-29,17:44:00,ping,PTP EDILEIA/DEPOSITO,down,PTP
2024-06-29,17:44:00,ping,NET.S*14,down,Setor
2024-06-29,17:44:00,ping,NET.S*142,up,Setor
2024-06-29,17:44:00,ping,NET.S*82,up,Setor
2024-06-29,17:44:00,ping,PTP EDILEIA/DEPOSITO,up,PTP
2024-06-29,17:52:00,ping,NET.S*14,up,Setor
2024-06-29,17:52:00,ping,VM ** DNS_02 **,down,Estrutura
2024-06-29,17:52:00,ping,VM ** DNS_01 **,down,Estrutura
2024-06-29,17:52:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-29,17:52:00,ping,VM ** DNS_02 **,up,Estrutura
2024-06-29,17:53:00,ping,VM ** DNS_01 **,up,Estrutura
2024-06-29,18:38:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-29,18:38:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-29,18:38:00,ping,NET.S*32,down,Setor
2024-06-29,18:38:00,ping,NET.S*142,down,Setor
2024-06-29,18:38:00,ping,NET.S*82,down,Setor
2024-06-29,18:38:00,ping,NET.S*14,down,Setor
2024-06-29,18:38:00,ping,NET.S*01,down,Setor
2024-06-29,18:38:00,ping,NET.S*32,up,Setor
2024-06-29,18:38:00,ping,NET.S*142,up,Setor
2024-06-29,18:38:00,ping,NET.S*82,up,Setor
2024-06-29,18:38:00,ping,NET.S*14,up,Setor
2024-06-29,19:48:00,ping,NET.S*01,up,Setor
2024-06-29,19:48:00,ping,APM DO CEMEB CORA CORALINA,down,Escolas
2024-06-29,20:16:00,ping,APM DO CEMEB PROFESSORA MARIA ZIBINA DE CARVALHO,down,Escolas
2024-06-29,20:16:00,ping,NET.S*165,up,Setor
2024-06-29,20:16:00,ping,NET.S*165,down,Setor
2024-06-29,20:16:00,ping,NET.S*142,down,Setor
2024-06-29,20:16:00,ping,NET.S*161,down,Setor
2024-06-29,20:16:00,ping,PTP EDILEIA/DEPOSITO,down,PTP
2024-06-29,20:16:00,ping,NET.S*82,down,Setor
2024-06-29,20:16:00,ping,NET.S*14,down,Setor
2024-06-29,20:16:00,ping,NET.S*04,down,Setor
2024-06-29,20:16:00,ping,NET.S*01,down,Setor
2024-06-29,21:18:00,ping,NET.S*03,down,Setor
2024-06-29,21:18:00,ping,RAUL GONÇALO DA SILVA * CONTRATO 22279 *,down,Clientes PF
2024-06-29,21:19:00,ping,APM DO CEMEB ANTONIO OLIVEIRA CUNHA,down,Escolas
2024-06-29,21:19:00,ping,RAUL GONÇALO DA SILVA * CONTRATO 22279 *,up,Clientes PF
2024-06-29,21:19:00,ping,APM DO CEMEB ANTONIO OLIVEIRA CUNHA,up,Escolas
2024-06-29,21:19:00,ping,APM DO CEMEB PROFESSORA MARIA ZIBINA DE CARVALHO,up,Escolas
2024-06-29,21:34:00,ping,APM DO CEMEB CORA CORALINA,up,Escolas
2024-06-29,21:34:00,ping,NET.S*01,down,Setor
2024-06-29,21:34:00,ping,NET.S*161,up,Setor
2024-06-29,21:34:00,ping,NET.S*161,down,Setor
2024-06-29,21:34:00,ping,NET.S*02,down,Setor
2024-06-29,21:34:00,ping,NET.S*04,up,Setor
2024-06-29,21:34:00,ping,NET.S*04,down,Setor
2024-06-29,21:34:00,ping,NET.S*01,up,Setor
2024-06-29,21:34:00,ping,NET.S*69,down,Setor
2024-06-29,21:34:00,ping,NET.S*03,down,Setor
2024-06-29,23:51:00,ping,NET.S*03,up,Setor
2024-06-29,23:52:00,ping,L2437 - SECRETARIA DE SEGURANCA  BASE DA GUARDA DO TERMINAL RODOVIARIO CENTRAL * CONTRATO 22578 *FTTH*,down,Linktel
2024-06-30,03:14:00,ping,L2437 - SECRETARIA DE SEGURANCA  BASE DA GUARDA DO TERMINAL RODOVIARIO CENTRAL * CONTRATO 22578 *FTTH*,up,Linktel
2024-06-30,03:14:00,ping,NET.S*02,down,Setor
2024-06-30,03:14:00,ping,NET.S*01,down,Setor
2024-06-30,03:14:00,ping,NET.S*01,up,Setor
2024-06-30,03:14:00,ping,NET.S*02,up,Setor
2024-06-30,03:14:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,03:43:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,03:44:00,ping,APM DO CEMEB VEREADOR ROBERVAL LUIZ MENDES DA SILVA,up,Escolas
2024-06-30,04:14:00,ping,APM DO CEMEB DOUTORA ZILDA ARNS NEUMANN,down,Escolas
2024-06-30,04:14:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,04:14:00,ping,NET.S*161,down,Setor
2024-06-30,04:14:00,ping,NET.S*04,down,Setor
2024-06-30,04:14:00,ping,NET.S*04,up,Setor
2024-06-30,04:14:00,ping,NET.S*02,down,Setor
2024-06-30,04:14:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,04:14:00,ping,NET.S*01,down,Setor
2024-06-30,04:14:00,ping,NET.S*01,up,Setor
2024-06-30,04:14:00,ping,NET.S*150,down,Setor
2024-06-30,04:14:00,ping,NET.S*27,down,Setor
2024-06-30,04:14:00,ping,NET.S*27,up,Setor
2024-06-30,04:14:00,ping,NET.S*37,down,Setor
2024-06-30,04:14:00,ping,NET.S*161,up,Setor
2024-06-30,04:14:00,ping,NET.S*129,down,Setor
2024-06-30,04:54:00,ping,NET.S*02,up,Setor
2024-06-30,04:54:00,ping,PTP EGITO/SERRALHEIRO,down,PTP
2024-06-30,04:54:00,ping,NET.S*103,down,Setor
2024-06-30,04:54:00,ping,NET.S*134,down,Setor
2024-06-30,04:55:00,ping,NET.S*47,down,Setor
2024-06-30,04:55:00,ping,PTP EGITO/SERRALHEIRO,up,PTP
2024-06-30,04:55:00,ping,NET.S*260,down,Setor
2024-06-30,04:55:00,ping,NET.S*103,up,Setor
2024-06-30,04:55:00,ping,NET.S*134,up,Setor
2024-06-30,04:55:00,ping,NET.S*47,up,Setor
2024-06-30,06:05:00,ping,NET.S*260,up,Setor
2024-06-30,06:05:00,ping,PTP EDILEIA/DEPOSITO,up,PTP
2024-06-30,06:05:00,ping,NET.S*14,up,Setor
2024-06-30,06:05:00,ping,NET.S*01,up,Setor
2024-06-30,06:05:00,ping,NET.S*150,down,Setor
2024-06-30,06:05:00,ping,NET.S*161,down,Setor
2024-06-30,06:05:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,06:05:00,ping,NET.S*01,down,Setor
2024-06-30,06:05:00,ping,NET.S*14,down,Setor
2024-06-30,06:05:00,ping,PTP EDILEIA/DEPOSITO,down,PTP
2024-06-30,07:19:00,ping,NET.S*03,down,Setor
2024-06-30,07:19:00,ping,NET.S*37,down,Setor
2024-06-30,07:19:00,ping,NET.S*69,down,Setor
2024-06-30,07:19:00,ping,NET.S*150,up,Setor
2024-06-30,07:19:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,07:19:00,ping,NET.S*150,down,Setor
2024-06-30,07:19:00,ping,NET.S*69,up,Setor
2024-06-30,07:19:00,ping,NET.S*37,up,Setor
2024-06-30,07:19:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,07:19:00,ping,NET.S*165,down,Setor
2024-06-30,07:20:00,ping,NET.S*96,down,Setor
2024-06-30,07:26:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,down,Clientes PF
2024-06-30,11:45:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,up,Clientes PF
2024-06-30,11:46:00,ping,JORGE LUIZ ORTEGA ROMANINI * CONTRATO 9047 * MONITORAR A TROCA DE ONT PARA ONU *,down,Clientes PF
2024-06-30,12:07:00,ping,JORGE LUIZ ORTEGA ROMANINI * CONTRATO 9047 * MONITORAR A TROCA DE ONT PARA ONU *,up,Clientes PF
2024-06-30,12:07:00,ping,PTP VANESSA/CEMEB.NEUMAN,down,PTP
2024-06-30,13:01:00,ping,PTP VANESSA/CEMEB.NEUMAN,up,PTP
2024-06-30,13:01:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,13:01:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,13:01:00,ping,PTP EDILEIA/FRADE,down,PTP
2024-06-30,13:01:00,ping,NET.S*165,down,Setor
2024-06-30,13:01:00,ping,PTP EDILEIA/FRADE,up,PTP
2024-06-30,14:00:00,ping,NET.S*165,up,Setor
2024-06-30,14:00:00,ping,NET.S*161,down,Setor
2024-06-30,14:00:00,ping,NET.S*04,down,Setor
2024-06-30,14:00:00,ping,NET.S*82,down,Setor
2024-06-30,14:00:00,ping,NET.S*161,up,Setor
2024-06-30,14:00:00,ping,NET.S*142,up,Setor
2024-06-30,14:00:00,ping,NET.S*142,down,Setor
2024-06-30,14:00:00,ping,NET.S*69,down,Setor
2024-06-30,14:00:00,ping,NET.S*04,up,Setor
2024-06-30,14:00:00,ping,NET.S*82,up,Setor
2024-06-30,15:54:00,ping,NET.S*37,down,Setor
2024-06-30,15:54:00,ping,NET.S*37,up,Setor
2024-06-30,15:54:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,17:10:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,17:10:00,ping,PTP FRADE/EDILEIA,down,PTP
2024-06-30,17:10:00,ping,PTP FRADE/EDILEIA,up,PTP
2024-06-30,17:10:00,ping,NET.S*165,down,Setor
2024-06-30,17:51:00,ping,NET.S*165,up,Setor
2024-06-30,17:51:00,ping,L2443 - SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *FTTH*,down,Linktel
2024-06-30,21:39:00,ping,L2443 - SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *FTTH*,up,Linktel
2024-06-30,21:39:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,21:40:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,21:40:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,22:29:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,22:29:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,22:37:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,22:37:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,22:59:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,22:59:00,ping,NET.S*14,down,Setor
2024-06-30,22:59:00,ping,PTP EDILEIA/DEPOSITO,down,PTP
2024-06-30,22:59:00,ping,NET.S*04,down,Setor
2024-06-30,22:59:00,ping,NET.S*01,down,Setor
2024-06-30,22:59:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,22:59:00,ping,NET.S*82,down,Setor
2024-06-30,22:59:00,ping,NET.S*150,down,Setor
2024-06-30,22:59:00,ping,NET.S*14,up,Setor
2024-06-30,23:11:00,ping,PTP EDILEIA/DEPOSITO,up,PTP
2024-06-30,23:11:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:23:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:23:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:29:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:29:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:39:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:39:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:42:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:42:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:43:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:43:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:49:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:49:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:50:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:50:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:51:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:51:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:54:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:54:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:56:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:56:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:57:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:57:00,ping,NET.S*150,down,Setor
2024-06-30,23:57:00,ping,NET.S*150,up,Setor
2024-06-30,23:57:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:57:00,ping,PTP EDILEIA/FRADE,down,PTP
2024-06-30,23:57:00,ping,PTP EDILEIA/FRADE,up,PTP
2024-06-30,23:58:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:58:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-06-30,23:59:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-06-30,23:59:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:00:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:00:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:01:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:01:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:02:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:02:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:17:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:17:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:18:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:18:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:19:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:19:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:20:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:20:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:21:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:21:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:22:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:22:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:23:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:23:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:24:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:24:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:25:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:25:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:26:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:26:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:27:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:27:00,ping,NET.S*32,down,Setor
2024-07-01,00:27:00,ping,PTP COTIA/CANARIO,down,PTP
2024-07-01,00:27:00,ping,NET.S*34,down,Setor
2024-07-01,00:27:00,ping,Playip-Bruno-Link_Empresarial,down,Clientes PF
2024-07-01,00:27:00,ping,NET.S*46,down,Setor
2024-07-01,00:27:00,ping,CAMBIUM COTIA,down,Clientes PF
2024-07-01,00:37:00,ping,L2437 - SECRETARIA DE SEGURANCA  BASE DA GUARDA DO TERMINAL RODOVIARIO CENTRAL * CONTRATO 22578 *FTTH*,down,Linktel
2024-07-01,00:37:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:37:00,ping,PTP COTIA/CANARIO,up,PTP
2024-07-01,00:37:00,ping,NET.S*34,up,Setor
2024-07-01,00:37:00,ping,NET.S*32,up,Setor
2024-07-01,00:37:00,ping,Playip-Bruno-Link_Empresarial,up,Clientes PF
2024-07-01,00:37:00,ping,NET.S*46,up,Setor
2024-07-01,00:37:00,ping,CAMBIUM COTIA,up,Clientes PF
2024-07-01,00:37:00,ping,NET.S*90,up,Setor
2024-07-01,00:37:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:38:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:38:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:39:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:39:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:40:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:40:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:41:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:41:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:42:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:42:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:43:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:43:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:43:00,ping,L2443 - SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *FTTH*,down,Linktel
2024-07-01,00:43:00,ping,L2474 - SECRETARIA DE SAUDE  USF VILA GIOIA *Contrato 22466 *FTTH*,down,Linktel
2024-07-01,00:43:00,ping,L2474 - SECRETARIA DE SAUDE  USF VILA GIOIA *Contrato 22466 *FTTH*,up,Linktel
2024-07-01,00:43:00,ping,L2443 - SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *FTTH*,up,Linktel
2024-07-01,00:44:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:44:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:45:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:45:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:46:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:46:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:46:00,ping,NET.S*32,down,Setor
2024-07-01,00:46:00,ping,NET.S*34,down,Setor
2024-07-01,00:46:00,ping,Playip-Bruno-Link_Empresarial,down,Clientes PF
2024-07-01,00:46:00,ping,NET.S*46,down,Setor
2024-07-01,00:46:00,ping,CAMBIUM COTIA,down,Clientes PF
2024-07-01,00:47:00,ping,NET.S*90,down,Setor
2024-07-01,00:47:00,ping,NET.S*34,up,Setor
2024-07-01,00:47:00,ping,NET.S*32,up,Setor
2024-07-01,00:47:00,ping,Playip-Bruno-Link_Empresarial,up,Clientes PF
2024-07-01,00:47:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:47:00,ping,NET.S*46,up,Setor
2024-07-01,00:47:00,ping,CAMBIUM COTIA,up,Clientes PF
2024-07-01,00:48:00,ping,NET.S*90,up,Setor
2024-07-01,00:48:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:48:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:49:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:49:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:50:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:50:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:51:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:51:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:52:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:52:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:53:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:53:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:54:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:54:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:55:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:55:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:56:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:56:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:58:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,00:58:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:59:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,00:59:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,01:00:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,01:00:00,ping,NET.S*46,down,Setor
2024-07-01,01:00:00,ping,NolimitsCotiaSetor1,down,Clientes PF
2024-07-01,01:01:00,ping,NolimitsCotiaSetor1,up,Clientes PF
2024-07-01,01:02:00,ping,NolimitsCotiaSetor1,down,Clientes PF
